mfcc6_mean,mfcc3_mean,chroma_stft_var,mfcc5_var,mfcc4_var,mfcc4_mean,mfcc1_mean,rms_mean,mfcc19_mean,mfcc6_var,genre
7.7957554,-7.8051553,0.092162505,64.66785,198.59824,20.711128,-218.53125,0.07547278,0.17234439,64.98187,jazz
1.7571017,2.046868,0.09160703,108.49792,125.90942,27.558573,-180.79169,0.07234623,-0.8314636,72.58146,jazz
6.6685076,11.80757,0.08636848,165.43416,342.42017,21.906494,-112.57825,0.087879024,2.1539307,120.42388,disco
29.063244,-56.284847,0.08137555,66.53264,55.882492,51.94033,-116.02247,0.07370225,-11.110044,71.43776,metal
25.248066,-23.488873,0.08504587,83.5934,125.50254,60.881245,-67.97749,0.10645424,-5.6491013,63.85559,metal
18.22306,-10.207576,0.08438378,127.31007,218.37025,53.78601,-149.94797,0.07375535,-9.060537,144.15733,rock
31.854704,-17.200134,0.07469935,64.90486,120.45252,49.441635,-115.21131,0.0955329,-7.172667,66.67221,rock
2.5475569,1.1426553,0.084061705,269.01425,213.12914,24.13396,-186.8953,0.060500905,-2.1876183,196.6421,country
5.9328876,32.758717,0.098423235,231.57217,275.27554,24.179035,-355.77606,0.03702075,-4.0252795,123.997604,country
26.942404,-18.393959,0.08882817,365.2457,457.34598,25.492556,-209.35797,0.05911999,-3.048683,236.18544,reggae
24.411375,-11.626472,0.0919259,388.44583,401.20966,40.689213,-237.62263,0.07293563,-6.669887,170.73413,reggae
3.836146,-30.013836,0.086390525,188.11472,134.75266,24.267895,-286.9631,0.042901102,-3.8520083,56.195663,classical
4.244706,-4.315199,0.089050345,249.70276,159.06952,23.631838,-419.96585,0.015883692,-3.4625747,123.461494,classical
-2.0610301,-45.879,0.08742833,232.50653,113.919624,28.479519,-284.2877,0.037570458,-2.01831,90.736015,classical
9.6794195,-2.4150002,0.088468656,95.79426,85.76064,32.45812,-406.9815,0.017119994,6.4347095,59.962055,classical
22.640114,-12.319535,0.09152497,342.914,411.5782,31.175056,-215.32634,0.06893475,-6.0242767,139.50427,reggae
29.549793,-2.285454,0.09850836,319.95798,277.91064,30.765854,-240.07303,0.075626045,-2.0062768,186.31627,reggae
-6.0730863,-0.0027274967,0.09026244,285.96405,252.4984,38.15776,-209.70007,0.062057383,-7.265604,229.31233,country
11.791599,-9.770459,0.086324215,303.61142,293.89972,51.040363,-340.6335,0.022236958,-3.4596727,291.94116,country
30.040327,-2.3909097,0.084522165,112.729004,204.42831,47.315296,-148.28676,0.0932466,-8.266884,83.96882,rock
15.655155,-21.966045,0.08711713,152.68105,283.68185,46.36636,-251.29054,0.038938858,-4.5930533,245.52509,rock
25.127504,-30.940956,0.07557476,87.45772,174.04918,68.83869,-93.69263,0.10189288,-7.800553,72.16526,metal
20.235151,-45.61534,0.08166258,187.75047,171.55646,56.89349,-133.35884,0.069573134,-5.847752,126.67586,metal
-3.556824,-1.5609525,0.08627029,76.357994,71.95127,20.987383,-123.68254,0.08534222,-0.99935603,52.185364,jazz
16.79505,23.100906,0.08679875,262.93048,320.96588,31.061605,-187.949,0.077049725,-0.48361415,152.41257,disco
8.777935,-11.8933525,0.08466608,120.977844,222.28539,38.832787,-108.26027,0.09227332,-2.6287026,79.948265,disco
6.5000687,2.056015,0.08460591,50.93946,95.82878,29.474234,-101.82114,0.10292286,-1.1015663,53.499134,jazz
-1.3306032,24.90923,0.094759464,146.2337,285.64337,28.46641,-225.59656,0.08847118,-0.88579357,195.36577,jazz
22.654331,-33.411373,0.0830977,165.38873,411.37332,48.646915,-126.27677,0.07125469,-11.7827835,130.94615,metal
14.880195,24.480839,0.08575069,61.820797,180.52,27.400433,-191.60658,0.07105891,-5.2157125,104.87655,pop
6.791216,-9.260806,0.08516791,155.64624,154.25539,20.25176,-102.77496,0.09255573,-1.6379436,108.24254,pop
37.19472,-17.186079,0.07756249,87.24198,127.99223,56.376263,-115.5576,0.086363636,-5.587729,75.64554,metal
25.379034,-23.315296,0.08555538,174.9664,220.10478,53.675964,-241.13588,0.05059887,-2.2815936,123.475655,rock
9.04583,-4.781138,0.09131491,188.39124,289.72272,71.80614,-274.36667,0.06549382,1.5955104,187.83185,blues
25.319942,17.085905,0.10008381,204.42357,184.92686,33.93133,-269.99643,0.088384576,-10.787864,104.27218,blues
12.697785,-9.132847,0.09604705,429.27127,319.3989,51.755634,-265.27933,0.069970794,-3.7990956,92.931274,blues
3.8328612,12.83354,0.09436671,257.3541,404.67685,36.29431,-168.95358,0.090115406,-3.1399791,173.10365,hiphop
7.603939,20.493164,0.094980374,251.54422,280.58292,36.840885,-197.09326,0.102343485,-4.294819,210.13177,hiphop
16.01812,-34.920967,0.09489872,339.9868,504.30655,35.51429,-184.35114,0.08248709,-7.7252116,277.40863,hiphop
33.640938,-23.401903,0.08700829,141.74619,137.07208,52.66728,-138.52872,0.0809463,-2.5649834,69.46783,hiphop
-9.620038,4.1830063,0.09796085,308.891,396.5349,14.423717,-182.14223,0.09340138,2.2633262,309.4703,hiphop
13.767013,4.4331923,0.09390968,455.82422,605.66266,23.946142,-201.64824,0.08647897,-0.530376,288.07425,hiphop
26.042797,15.196579,0.09662674,167.29196,149.90926,22.978075,-227.86736,0.093045406,-13.762822,121.43628,blues
22.883238,8.580801,0.10271817,225.99884,356.44946,51.05606,-293.13855,0.07041215,4.980619,134.1206,blues
17.10523,-16.00015,0.09232432,484.25183,331.3565,43.260223,-237.20973,0.056046017,1.9411076,283.64468,blues
3.9438007,-25.117985,0.090201534,268.09164,153.9074,64.88994,-255.89551,0.064187706,3.2144208,156.3921,jazz
10.025294,4.021519,0.081806034,118.9666,177.89476,12.848165,-77.92444,0.0921208,4.10548,67.66729,disco
0.64152306,3.1263027,0.086765535,286.46494,378.4088,18.958746,-90.27193,0.09592274,4.6734757,182.07932,disco
4.597979,-16.71056,0.09279208,53.24682,107.19052,44.58588,-254.58188,0.074018754,-5.411518,49.14015,jazz
12.686868,28.17161,0.102032214,89.55513,107.40968,35.90829,-238.86209,0.09243938,-1.2762969,81.749664,jazz
26.129826,-32.754932,0.07830657,138.43712,173.54544,45.73203,-74.3662,0.103924185,-4.404081,99.57579,metal
3.6068761,18.747614,0.09402411,156.06009,295.4138,20.500248,-138.51038,0.08113202,-2.736058,192.52348,pop
10.593922,31.061853,0.09288116,104.3505,156.60645,16.82193,-128.949,0.09933668,-1.5091004,112.53508,pop
40.018745,-23.786003,0.08411087,47.19993,110.82747,52.94608,-140.22324,0.09070149,-9.321801,51.710163,metal
26.081263,-26.097208,0.08763915,125.41947,186.96529,44.229244,-184.911,0.07628975,-8.013044,83.919586,rock
8.027647,45.143066,0.09196882,229.66806,316.47394,19.744858,-222.0551,0.05289208,-1.2197704,133.34996,rock
30.949902,-10.2389765,0.093036614,223.68053,185.64502,46.964066,-177.65678,0.08872617,-7.797884,154.04662,rock
25.905848,-32.897366,0.08150817,69.27975,113.732124,63.64973,-73.69104,0.103412546,-5.7256374,64.54743,metal
26.200304,-24.970486,0.07783364,78.279175,116.40693,57.1741,-68.922,0.10517496,-7.1397543,69.658676,metal
32.236244,-19.234716,0.09113948,430.86963,330.65073,37.361584,-198.50414,0.083825305,-6.875163,178.8467,reggae
33.04448,-17.408386,0.093561016,282.12085,325.2623,32.71443,-226.8092,0.068748176,-3.3887079,201.90753,reggae
16.339212,6.341213,0.09128537,210.24265,214.53134,46.15711,-248.29514,0.051498827,-3.862911,75.12945,country
5.982062,-3.0254285,0.08400021,290.60898,330.1464,29.444376,-219.74968,0.074180156,3.3501718,148.1966,country
4.5924826,-5.5078783,0.08360264,120.65003,88.536575,26.989298,-366.8466,0.028112058,1.0325861,91.309715,classical
-1.9819211,-4.983771,0.08932399,186.78125,77.359184,20.166533,-435.41888,0.012137856,3.5457487,61.39879,classical
5.090956,11.209716,0.08525024,66.729454,48.526485,27.63433,-498.60873,0.008043457,-2.3939705,40.367306,classical
-2.2722547,-36.074333,0.08408822,161.93362,341.16666,14.5796385,-329.75494,0.033757184,3.9823346,117.57286,classical
-5.4210796,-27.142899,0.08202311,221.7762,235.61891,29.081087,-133.80424,0.08101886,-5.741458,128.18036,country
7.912537,-5.6848216,0.08991148,163.10265,372.8433,35.503593,-161.36545,0.073460035,1.1133513,130.20648,country
22.030416,1.2203379,0.092454955,186.1267,317.41116,49.77476,-212.45921,0.069882505,-4.4814863,231.93407,reggae
32.0303,-12.490522,0.080973975,75.094376,139.90175,46.973892,-137.13225,0.09714854,-6.034105,72.65185,reggae
23.677057,-37.63802,0.069149695,143.90059,281.54886,62.611042,-74.04021,0.106316365,-2.9558382,104.11905,metal
26.847775,-30.866661,0.07504471,51.382835,96.4097,61.23704,-70.16138,0.10288652,-6.989661,61.368275,metal
26.897724,-10.532305,0.07744144,134.21002,156.8029,43.710682,-141.4759,0.08483414,-8.303584,81.383446,rock
7.6375685,44.60016,0.0936995,293.2252,533.1995,26.080816,-307.95364,0.04962327,0.37732902,181.1689,rock
28.905682,-17.504877,0.082581274,99.43198,115.79987,47.953384,-129.48251,0.08115896,-7.4808598,87.36206,metal
-0.80971324,-24.545944,0.0809098,152.89798,428.8516,37.20551,-164.66144,0.084773555,4.9243183,193.13669,pop
21.758072,-51.234776,0.0890631,85.18603,228.41298,47.005093,-141.2112,0.06785531,-0.2633634,84.415016,rock
-2.3021147,-28.414099,0.085779905,75.98232,215.80495,33.752937,-208.82857,0.064382605,-7.223651,53.907192,jazz
2.5017433,2.2332435,0.08258201,164.00769,217.14398,18.831488,-97.88019,0.08864026,4.015294,131.96086,pop
29.292469,-35.424843,0.07658836,81.050476,140.34824,50.50848,-94.09291,0.09084386,-5.1332445,59.40284,metal
2.281131,20.891531,0.08980087,139.67332,184.97488,29.871208,-112.502495,0.08416442,-0.82529867,92.83683,disco
8.896773,-9.231232,0.089815766,78.80744,158.63705,13.176187,-256.89285,0.06786601,1.8024089,63.956573,jazz
5.06082,-5.0978427,0.08211307,43.70842,62.874275,30.768225,-140.76701,0.10036547,3.9902022,33.2054,jazz
11.876907,7.0244517,0.07633599,86.55931,145.93985,16.599854,-78.92404,0.09489944,-1.8982986,111.06593,disco
20.893059,-15.604624,0.08637011,169.67729,191.30501,46.886917,-165.9464,0.08846099,3.0426447,99.99322,blues
19.558779,4.898662,0.09657376,110.40315,171.7923,42.01236,-248.25975,0.05833238,-1.3529611,102.790825,blues
31.739029,15.180437,0.09831369,204.32387,224.80006,26.85908,-258.3533,0.083408415,-9.470191,119.19256,blues
1.8340783,-9.980163,0.09221329,287.8388,530.9201,31.880835,-154.9194,0.08846016,0.22430722,260.89325,hiphop
-0.5607471,9.59988,0.08716226,332.24377,391.43576,17.34267,-100.4748,0.10567687,-2.1133535,258.4279,hiphop
31.572254,-25.90833,0.08554115,192.82904,222.35239,47.76743,-123.64494,0.08076163,-4.801719,169.05151,hiphop
13.68644,30.046246,0.08519411,296.5222,295.41153,51.846405,-136.3221,0.10889516,-3.76104,114.06574,hiphop
23.145325,-12.683379,0.07864323,357.97195,341.73785,38.005966,-175.82184,0.089759305,-2.2450106,156.34422,hiphop
3.630845,17.536581,0.09710068,356.71378,587.88306,28.822157,-152.29556,0.092095725,-0.1650487,275.7213,hiphop
16.904316,-0.04041321,0.09811185,278.61127,354.94922,52.146732,-267.94153,0.075130865,3.5093498,164.53421,blues
25.329845,18.712626,0.09480967,164.67682,301.34283,26.568851,-264.12665,0.096586496,-14.136378,99.180374,blues
2.622324,-24.888418,0.090088256,114.590546,98.70011,49.02961,-235.61191,0.073114656,-2.3412545,167.48727,jazz
16.761171,-14.481949,0.08729952,197.942,232.08354,36.7488,-140.6525,0.08410545,-8.496253,86.22611,disco
8.928639,22.415607,0.09571079,123.74896,238.47624,12.369794,-115.67536,0.10298675,0.6765021,125.49307,pop
8.321431,16.54258,0.085605145,135.12859,225.63908,12.454363,-101.26893,0.081743635,-0.282064,152.78023,disco
6.8257666,-13.176045,0.08451856,79.52668,61.641422,26.69632,-174.72939,0.09447774,-0.35501826,74.4899,jazz
1.3489634,37.188175,0.09737212,336.36877,495.5839,15.325481,-141.42853,0.10396515,5.486192,328.04507,pop
29.689821,-29.255037,0.08125586,80.37913,68.57382,67.43003,-126.809654,0.07282969,-6.998986,42.794323,metal
28.083836,-6.6020145,0.07183362,160.99881,237.2693,53.343918,-64.67754,0.108700804,-2.650893,100.32796,metal
11.594052,-26.87622,0.08655729,161.57188,214.41496,30.159788,-93.786674,0.09527535,-0.061328758,122.19038,disco
4.3558083,12.925322,0.08885095,117.32255,263.3662,14.526391,-108.26538,0.09700278,-0.8454639,186.06947,pop
34.37924,-4.326586,0.09085078,149.35046,161.33238,51.98763,-150.02405,0.08511994,-9.370403,133.36673,rock
34.229954,-16.118052,0.06939444,101.61264,218.24059,55.998417,-89.30626,0.10894808,-3.2208536,122.371956,metal
8.41726,43.94932,0.08575776,140.82307,220.03279,23.823763,-212.99129,0.07109567,1.6582893,84.05994,rock
0.17510797,2.150839,0.07760603,140.18706,191.84682,31.12146,-168.43251,0.071713746,-2.614042,82.9386,rock
27.88104,-22.687267,0.0716648,95.5594,128.67256,60.570686,-65.16559,0.10738218,-6.471734,69.449486,metal
29.766932,-42.804832,0.07328212,76.385994,99.49768,54.415604,-109.63081,0.07391295,-10.91578,81.167725,metal
21.016596,8.669353,0.09654922,83.21648,92.240364,40.033478,-318.60275,0.037443124,1.4994509,77.95767,jazz
27.692125,-11.208202,0.09025619,158.25484,286.04855,35.56901,-184.6047,0.06948313,-1.3196609,126.05626,reggae
-3.5092297,-23.18485,0.09303627,242.10178,373.58136,27.11349,-275.79175,0.059727553,-0.5386193,161.91713,country
28.038723,-1.1250039,0.09396513,350.73257,406.0782,38.29052,-246.58533,0.07315475,-2.8125439,174.51399,reggae
15.289076,-3.5914612,0.08933258,203.81076,272.01007,31.939278,-217.38889,0.06427465,-3.159533,174.77303,country
-2.1663163,-19.24841,0.08186679,142.84363,144.79399,34.142273,-156.1668,0.07460113,-0.6754835,89.63846,country
28.251862,-8.821784,0.08557277,692.1678,256.55298,57.49231,-274.6072,0.057360172,-0.5596686,182.25835,reggae
-9.257052,-32.323406,0.08653832,230.48926,54.749382,24.62227,-318.07053,0.02922038,0.13538542,52.685658,classical
4.166416,-35.62687,0.08421349,79.82087,60.462757,25.309534,-234.96275,0.0582879,-1.1981413,68.28969,classical
-2.1005144,-3.522145,0.08465067,94.02599,204.16542,24.832056,-409.52216,0.017837806,-1.3363788,67.96414,classical
6.037298,-8.478309,0.09078727,151.57503,66.18599,33.995106,-475.87384,0.007989801,1.0467122,38.06313,classical
4.5945797,-38.78504,0.0841875,44.91547,34.880478,25.647676,-232.07854,0.05663662,-0.6607082,49.90504,classical
2.1425023,3.9985623,0.08949444,290.84756,147.33879,21.535976,-378.36432,0.025816903,-1.1358658,91.27001,classical
9.49668,42.27824,0.08616463,126.85751,102.11812,37.47705,-293.865,0.061725553,-1.0629685,103.75682,country
30.599882,7.959586,0.08857765,211.24042,129.74434,52.387238,-228.65587,0.07535309,-4.0368586,96.42116,reggae
4.6372457,-5.548935,0.09121492,382.84985,236.2633,48.158722,-224.44453,0.07151972,-7.6057324,200.68973,country
26.751112,7.1986594,0.09574515,200.21289,268.54166,42.781128,-198.11992,0.083355986,-5.710976,189.54732,reggae
25.50028,-5.5662127,0.08808013,122.948456,122.7091,28.390532,-209.39473,0.065488085,-8.215978,68.99954,reggae
4.3939576,-11.529168,0.08264111,160.11131,163.19774,17.702185,-154.76515,0.07360914,-5.4261975,139.45813,country
21.346462,-43.77265,0.080977134,133.72557,222.98569,59.626743,-156.36539,0.06901546,-8.794163,135.80934,metal
26.219782,-2.5360277,0.091117315,81.9892,103.947075,46.059868,-231.6145,0.054366823,-3.8448226,53.733917,jazz
12.554145,-45.06839,0.081672885,142.54523,153.77748,37.759182,-139.45285,0.09007567,-6.226476,97.15157,rock
32.242207,-21.203047,0.07190953,88.59354,151.90047,60.27074,-64.8359,0.104803726,-7.463424,82.94593,metal
37.825397,-41.672348,0.07222126,108.21429,86.644356,55.35359,-112.94434,0.083556116,-0.9440074,73.32413,metal
7.0590005,-0.6796995,0.08145499,76.78917,234.09665,10.549438,-109.469376,0.07710202,-4.5218863,68.7475,rock
32.912277,-14.724576,0.08511469,65.3621,99.30678,57.65216,-131.41595,0.0918984,-6.0199914,52.460224,rock
12.488665,-13.448681,0.08297944,164.91805,281.1305,18.988249,-150.11787,0.06628707,-0.9115765,92.673744,pop
7.2123313,-15.944656,0.078883484,152.12195,156.37247,27.922112,-102.62649,0.08094506,-1.7033958,72.78196,disco
27.869389,-32.497726,0.08035116,125.8046,126.80989,54.509846,-116.112274,0.071341276,-7.088198,100.36855,metal
21.896244,-34.3433,0.08928661,104.04319,189.92824,50.924202,-122.40804,0.093780495,-9.321345,94.77096,metal
1.092704,29.178091,0.091077946,140.348,295.21973,26.98842,-152.91527,0.09249416,9.098069,224.0332,pop
6.0875263,11.218169,0.08214762,122.420654,171.99445,7.331848,-97.7289,0.08927327,-2.5302312,66.370964,disco
8.069425,15.923438,0.086054005,110.145195,262.38263,14.596215,-108.264404,0.09719503,1.5790809,115.22815,pop
0.89537376,-17.884537,0.0954219,143.09856,388.18164,56.323093,-219.97412,0.08731295,-0.30452916,165.99146,jazz
-2.8597782,5.700543,0.08934823,68.16445,98.474335,24.89194,-124.203415,0.082623765,0.34404394,73.02147,jazz
3.7381089,31.148329,0.08741647,124.33352,248.50806,11.092213,-145.71667,0.07743959,-4.9774914,113.85229,disco
24.066572,17.960817,0.09794646,263.04382,171.95354,28.028069,-348.11353,0.054225385,-4.3937473,249.71106,blues
14.471933,-17.224598,0.09138831,142.56197,204.48277,66.182915,-256.31375,0.07007008,7.4450736,101.673134,blues
12.791534,24.211292,0.08404521,239.86348,389.7847,53.687542,-134.17772,0.097334355,-3.4365816,106.6133,hiphop
18.402107,-15.755058,0.103200324,269.42648,349.2859,57.87036,-211.9614,0.093565725,-2.3749304,122.04371,hiphop
18.400637,24.35274,0.08922214,131.6673,299.47388,45.624775,-159.26991,0.10053102,-4.9913282,78.8894,hiphop
13.232839,-8.331913,0.08834822,293.63312,411.3454,45.77805,-142.8433,0.10533986,-3.190452,171.23184,hiphop
9.440763,-43.997524,0.09703617,434.34433,592.9694,35.312054,-172.61209,0.08726159,-9.398847,505.82077,hiphop
27.114,-0.22489291,0.094299205,258.10223,350.40247,47.610233,-206.9688,0.090875395,1.4707896,153.03543,blues
19.109318,24.9971,0.09634292,225.08548,212.42928,19.531057,-370.4666,0.053868048,2.2981791,67.85164,blues
32.2465,-34.55139,0.082933314,102.01579,97.89263,41.807938,-85.808815,0.10856253,-4.8811035,47.496014,blues
44.1597,-9.347754,0.08627386,55.83636,82.28109,65.103935,-151.33649,0.08819902,-5.5439334,38.07403,blues
